C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_15_914.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_15_914.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_15_914.jpg, 0, 0, 0, 8.458521E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_16_016.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_16_016.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_16_016.jpg, 0, 0, 0, 7.839838E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_16_117.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_16_117.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_16_117.jpg, 0, 0, 0, 7.801635E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_16_218.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_16_218.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_16_218.jpg, 0, 0, 0, 7.938911E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_16_324.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_16_324.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_16_324.jpg, 0, 0, 0, 7.930924E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_16_424.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_16_424.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_16_424.jpg, 0, 0, 0, 7.818258E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_16_525.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_16_525.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_16_525.jpg, 0, 0, 0, 8.246164E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_16_626.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_16_626.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_16_626.jpg, 0, 0, 0, 7.965145E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_16_728.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_16_728.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_16_728.jpg, 0, 0, 0, 8.126506E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_16_832.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_16_832.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_16_832.jpg, 0, 0, 0, 7.808574E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_16_940.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_16_940.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_16_940.jpg, 0, 0, 0, 7.810644E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_17_040.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_17_040.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_17_040.jpg, 0, 0, 0, 7.78195E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_17_145.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_17_145.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_17_145.jpg, 0, 0, 0, 7.946895E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_17_257.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_17_257.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_17_257.jpg, 0, 0, 0, 7.977695E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_17_358.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_17_358.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_17_358.jpg, 0, 0, 0, 7.835597E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_17_461.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_17_461.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_17_461.jpg, 0, 0, 0, 7.851074E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_17_564.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_17_564.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_17_564.jpg, 0, 0, 0, 7.867267E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_17_666.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_17_666.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_17_666.jpg, 0, 0, 0, 7.937857E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_17_770.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_17_770.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_17_770.jpg, 0, 0, 0, 7.858824E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_17_872.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_17_872.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_17_872.jpg, 0, 0, 0, 7.777713E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_17_984.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_17_984.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_17_984.jpg, 0, 0, 0, 7.82405E-05
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_18_094.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_18_094.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_18_094.jpg, 0, 0.2992185, 0, 0.2244538
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_18_195.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_18_195.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_18_195.jpg, 0, 0.5960508, 0, 0.8067529
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_18_297.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_18_297.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_18_297.jpg, 0, 0.8985116, 0, 1.740778
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_18_406.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_18_406.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_18_406.jpg, 0, 1, 0, 3.169736
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_18_517.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_18_517.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_18_517.jpg, 0, 1, 0, 4.347042
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_18_621.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_18_621.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_18_621.jpg, -0.0355512, 1, 0, 5.74023
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_18_732.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_18_732.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_18_732.jpg, -0.3347976, 1, 0, 6.857194
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_18_840.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_18_840.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_18_840.jpg, -0.6918194, 1, 0, 8.128476
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_18_949.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_18_949.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_18_949.jpg, -0.3651266, 1, 0, 9.260279
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_19_050.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_19_050.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_19_050.jpg, -0.09597531, 1, 0, 10.37444
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_19_153.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_19_153.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_19_153.jpg, 0, 1, 0, 11.56472
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_19_264.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_19_264.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_19_264.jpg, 0, 1, 0, 12.74797
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_19_366.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_19_366.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_19_366.jpg, 0, 1, 0, 13.86633
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_19_475.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_19_475.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_19_475.jpg, 0, 1, 0, 14.87401
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_19_587.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_19_587.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_19_587.jpg, 0, 1, 0, 16.11926
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_19_688.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_19_688.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_19_688.jpg, -0.0392361, 1, 0, 17.3199
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_19_800.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_19_800.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_19_800.jpg, -0.3752838, 1, 0, 18.48846
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_19_905.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_19_905.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_19_905.jpg, -0.6918036, 1, 0, 19.17765
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_20_006.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_20_006.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_20_006.jpg, -0.9028755, 1, 0, 19.95326
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_20_111.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_20_111.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_20_111.jpg, -0.5899535, 1, 0, 20.87736
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_20_220.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_20_220.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_20_220.jpg, -0.2657394, 1, 0, 22.12541
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_20_319.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_20_319.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_20_319.jpg, 0, 1, 0, 23.13326
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_20_421.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_20_421.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_20_421.jpg, 0, 1, 0, 24.07031
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_20_526.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_20_526.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_20_526.jpg, 0, 1, 0, 25.04515
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_20_629.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_20_629.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_20_629.jpg, 0, 1, 0, 25.99947
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_20_740.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_20_740.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_20_740.jpg, 0, 1, 0, 27.13449
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_20_840.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_20_840.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_20_840.jpg, 0, 1, 0, 28.06994
C:\Users\MyHP\OneDrive\Desktop\Data\IMG\center_2021_10_14_15_32_20_941.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\left_2021_10_14_15_32_20_941.jpg, C:\Users\MyHP\OneDrive\Desktop\Data\IMG\right_2021_10_14_15_32_20_941.jpg, 0, 1, 0, 28.99585
